Date,Time,Head_x,Head_y,Head_z,Neck_x,Neck_y,Neck_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftElbow_x,LeftElbow_y,LeftElbow_z,LeftWrist_xLeftWrist_y,,LeftWrist_z,LeftHand_x,LeftHand_y,LeftHand_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightElbow_x,RightElbow_y,RightElbow_z,RightWrist_x,RightWrist_y,RightWrist_z,RightHand_x,RightHand_y,RightHand_z,,,
2015-01-12,11:35:06.920,-16.55833,287.9792,-1299.538,-14.1023,131.3285,-1352.84,-175.1699,98.40607,-1457.767,-283.2748,-32.16206,-1510.639,-346.8451,-188.7172,-1354.139,-341.561,-221.5793,-1313.243,93.60879,44.45942,-1363.864,75.27205,-136.5805,-1306.76,29.67449,-261.7267,-1199.177,14.4753,-303.442,-1166.096,,,
2015-01-12,11:35:06.998,-12.17282,288.9029,-1299.38,-8.731117,131.8425,-1350.949,-171.4675,99.0783,-1457.91,-281.3871,-32.17775,-1513.02,-347.8501,-185.6267,-1354.562,-347.6433,-219.726,-1314.355,94.12488,44.35983,-1362.912,69.658,-127.8079,-1302.017,-14.85184,-253.593,-1225.672,-43.02178,-295.5214,-1203.004,,,
2015-01-12,11:35:07.069,-9.714111,289.9966,-1297.631,-6.697804,132.2375,-1349.304,-169.3065,99.24812,-1457.491,-280.1483,-30.70376,-1516.839,-347.7807,-182.5311,-1357.259,-352.2172,-213.4824,-1314.825,93.13121,76.08334,-1353.497,67.44275,-121.7548,-1301.023,-11.7944,-251.3213,-1225.434,-38.20679,-294.5101,-1203.019,,,
2015-01-12,11:35:07.198,-4.081835,285.8027,-1292.735,-3.639595,129.2112,-1349.261,-166.4692,97.11864,-1456.317,-281.0164,-34.99646,-1520.964,-352.8455,-182.9103,-1359.455,-346.1906,-211.0545,-1315.4,97.39542,57.52029,-1353.375,67.90215,-120.2691,-1301.257,-10.46675,-249.5807,-1224.179,-36.58971,-292.6846,-1201.267,,,
2015-01-12,11:35:07.283,-2.570268,284.4402,-1292.16,-2.101526,128.2135,-1350.348,-165.5876,95.84311,-1455.293,-279.4518,-34.03036,-1519.708,-350.3513,-181.36,-1357.215,-347.8825,-215.611,-1317.261,97.62085,59.50011,-1353.634,72.11171,-121.4527,-1303.658,-3.864758,-249.174,-1221.146,-29.19025,-291.7478,-1196.423,,,
2015-01-12,11:35:07.351,-0.8397554,283.7776,-1291.638,-1.688748,127.8524,-1350.464,-164.3012,94.63276,-1453.576,-278.2888,-34.31214,-1518.164,-349.9058,-181.536,-1355.905,-348.8293,-216.618,-1316.616,98.4362,58.72486,-1354.716,74.91675,-130.6792,-1303.624,-6.457715,-261.3458,-1214.858,-33.58254,-304.9013,-1188.049,,,
2015-01-12,11:35:07.418,0.3114377,282.5931,-1291.158,-0.05209778,127.2402,-1350.558,-162.6838,92.74666,-1451.818,-278.5875,-35.13704,-1517.341,-349.5418,-182.8497,-1355.247,-366.8337,-225.7409,-1308.546,102.4569,53.78381,-1360.94,76.55671,-130.5759,-1304.973,-5.758492,-262.4503,-1215.093,-33.1969,-306.4084,-1187.913,,,
2015-01-12,11:35:07.492,2.769222,280.9491,-1291.249,0.8766948,126.6011,-1350.885,-160.355,91.97547,-1449.468,-278.2934,-37.50862,-1515.177,-350.0665,-184.8831,-1353.142,-366.4934,-226.6473,-1305.296,104.4635,51.86201,-1363.324,77.93478,-129.3998,-1306.42,5.50264,-263.8533,-1207.97,-18.64141,-308.6711,-1177.934,,,
2015-01-12,11:35:07.567,5.191274,280.27,-1292.778,5.289342,125.6811,-1352.258,-160.2786,88.22818,-1450.808,-279.4555,-40.46732,-1514.839,-350.8745,-186.6456,-1351.508,-365.9373,-226.3667,-1303.013,107.7321,37.03707,-1365.888,80.7202,-131.3638,-1306.821,17.64815,-263.8233,-1199.637,-3.375864,-307.9764,-1166.69,,,
2015-01-12,11:35:07.661,8.982542,279.9135,-1299.317,9.89433,125.433,-1356.954,-158.5609,87.47214,-1453.648,-276.476,-41.53979,-1515.144,-349.5403,-186.2915,-1351.249,-365.0378,-226.1641,-1300.357,107.7953,53.68592,-1371.216,82.31503,-135.5319,-1305.712,9.774804,-260.5445,-1215.564,-14.40527,-302.2153,-1188.295,,,
2015-01-12,11:35:07.749,9.855149,281.5881,-1305.128,8.178211,126.085,-1362.762,-157.1092,88.91024,-1456.663,-274.8592,-40.92966,-1515.422,-347.2554,-184.3018,-1349.948,-364.9224,-226.0343,-1299.484,112.138,43.62152,-1379.277,82.52238,-137.8757,-1305.384,17.48189,-259.7972,-1204.918,-4.198272,-300.4377,-1174.21,,,
2015-01-12,11:35:07.826,8.179825,286.2708,-1317.906,7.020865,129.3931,-1373.838,-157.1677,89.71337,-1464.683,-274.4849,-39.16344,-1518.148,-345.2776,-181.3816,-1350.906,-364.7078,-225.9654,-1298.918,111.3307,51.2485,-1390.192,82.54086,-136.3293,-1308.19,14.70609,-261.1245,-1194.33,-7.905494,-302.7228,-1159.157,,,
2015-01-12,11:35:07.907,6.21789,291.1683,-1329.462,7.180416,132.5937,-1381.834,-157.2604,92.127,-1472.135,-270.5202,-36.09486,-1518.804,-343.443,-178.7701,-1352.943,-364.763,-225.2702,-1299.224,110.4443,53.47725,-1395.207,83.23865,-134.4599,-1311.248,24.41271,-257.1571,-1207.689,4.804069,-298.0562,-1175.95,,,
2015-01-12,11:35:07.982,1.487264,303.4796,-1349.761,9.430733,143.2249,-1397.31,-158.8487,95.173,-1486.999,-270.9412,-32.61485,-1527.191,-333.2834,-154.5995,-1375.26,-364.8439,-222.8717,-1299.791,107.6227,91.0377,-1409.22,87.02705,-118.9382,-1315.546,73.86375,-249.8634,-1205.872,69.47598,-293.5052,-1172.094,,,
2015-01-12,11:35:08.079,-0.2035805,313.608,-1373.196,8.706086,156.3814,-1414.95,-158.4334,97.21686,-1501.568,-269.7211,-30.23273,-1535.831,-331.2964,-143.1872,-1384.656,-363.9731,-210.6793,-1303.496,116.2603,95.19396,-1423.443,107.1897,-112.9492,-1322.884,84.75247,-247.9723,-1220.467,95.78777,-294.3075,-1198.057,,,
2015-01-12,11:35:08.147,-2.822543,323.6606,-1388.078,6.065435,163.8128,-1423.364,-161.6794,97.64792,-1513.108,-268.7502,-28.44811,-1541.114,-331.1673,-140.3038,-1386.336,-363.129,-197.0676,-1310.353,117.1451,97.19087,-1430.552,122.6697,-112.7101,-1334.128,110.5206,-251.5464,-1235.431,110.8031,-297.017,-1208.905,,,
2015-01-12,11:35:08.227,-9.872502,325.3878,-1401.56,8.316783,168.8375,-1434.61,-164.1373,96.89513,-1522.213,-279.0382,-34.41439,-1561.81,-333.7266,-134.5808,-1393.175,-362.6924,-183.6644,-1316.793,116.3599,99.41733,-1440.946,142.4171,-112.8434,-1355.55,118.3345,-245.3159,-1249.954,115.6551,-292.2479,-1226.241,,,
2015-01-12,11:35:08.308,-12.74588,328.0289,-1409.038,7.207108,172.6479,-1441.985,-165.0322,96.21131,-1526.436,-276.4677,-30.51162,-1560.609,-377.2082,-141.7309,-1481.064,-352.3798,-164.1751,-1329.168,115.2647,100.4065,-1447.325,166.6626,-99.1885,-1393.99,118.1504,-224.2081,-1287.643,144.5345,-269.7723,-1287.359,,,
2015-01-12,11:35:08.403,-15.08,328.5292,-1421.659,4.3151,173.4345,-1453.992,-169.2611,94.33067,-1533.665,-276.9776,-29.72765,-1560.774,-371.9011,-137.8883,-1469.502,-338.2776,-154.2909,-1326.359,116.9139,94.36919,-1458.188,163.4174,-94.79186,-1399.067,109.0556,-229.8461,-1310.777,150.8529,-259.2419,-1323.48,,,
2015-01-12,11:35:08.498,-14.05529,331.024,-1427.158,4.875225,174.7388,-1458.301,-172.1941,91.70717,-1537.42,-284.9757,-29.97337,-1564.233,-314.9227,-135.5986,-1359.837,-317.6163,-156.9379,-1328.677,112.9784,96.84898,-1461.116,147.2643,-93.5272,-1397.924,101.3584,-236.0578,-1317.737,134.4,-277.0204,-1316.086,,,
2015-01-12,11:35:08.577,-14.96042,332.4025,-1427.64,4.753156,176.0548,-1457.638,-175.7405,95.79296,-1544.159,-309.7688,-60.8728,-1570.047,-283.3684,-152.0791,-1358.05,-283.824,-160.4293,-1331.534,111.0187,102.168,-1462.807,141.9236,-88.68054,-1397.259,97.68494,-233.6488,-1321.01,126.5385,-277.3072,-1315.198,,,
2015-01-12,11:35:08.655,-16.6754,334.624,-1427.5,4.19578,177.324,-1456.369,-178.2034,96.94398,-1545.824,-310.6266,-59.81543,-1572.093,-272.2599,-153.0977,-1362.95,-279.6311,-159.4019,-1339.68,108.5675,114.8903,-1461.124,135.8093,-84.19594,-1395.282,99.97659,-233.8917,-1324.543,114.1084,-283.089,-1312.212,,,
2015-01-12,11:35:08.729,-18.25158,337.8577,-1427.7,1.903489,180.1876,-1454.071,-185.6923,103.0091,-1551.994,-314.1232,-57.3223,-1580,-321.8947,-133.0077,-1360.214,-324.4852,-158.2362,-1289.731,106.2252,117.7438,-1459.729,131.9588,-81.42727,-1393.364,96.65505,-232.8171,-1326.519,100.5127,-283.252,-1311.943,,,
2015-01-12,11:35:08.806,-18.10169,338.7044,-1427.965,0.915492,181.1966,-1453.701,-187.1292,106.17,-1554.411,-300.9528,-27.73708,-1583.189,-409.6759,-127.3182,-1498.354,-346.4326,-140.1023,-1363.606,105.4989,118.4947,-1459.158,115.8425,-97.67807,-1382.271,100.6522,-254.3649,-1320.948,100.3747,-305.5836,-1308.803,,,
2015-01-12,11:35:08.894,-16.86638,339.4163,-1429.227,0.7538486,183.0315,-1454.921,-195.9767,106.6288,-1565.855,-329.4172,-29.69414,-1592.777,-350.9178,-113.9672,-1377.214,-355.6941,-123.4743,-1366.329,104.4186,122.0839,-1460.113,111.1076,-93.67994,-1381.233,42.26742,-274.3746,-1258.365,33.95975,-326.0317,-1252.596,,,
2015-01-12,11:35:08.984,-13.44963,342.7079,-1436.101,2.14215,185.5879,-1457.936,-198.859,107.8033,-1575.727,-328.8068,-27.11691,-1600.506,-346.9352,-102.5621,-1381.234,-352.9781,-127.7105,-1310.923,105.3716,123.0918,-1461.739,111.453,-92.38101,-1381.747,43.56836,-273.1553,-1258.405,35.26081,-324.8117,-1252.636,,,
2015-01-12,11:35:09.078,-10.5448,344.8427,-1440.442,3.418795,187.1227,-1460.808,-193.4157,103.2655,-1571.344,-331.854,-18.01634,-1600.03,-354.2952,-83.76939,-1407.768,-362.143,-96.5321,-1373.388,107.0656,127.8624,-1464.868,111.5548,-87.26689,-1383.562,46.097,-269.0139,-1260.327,37.78957,-320.6695,-1254.557,,,
2015-01-12,11:35:09.150,-3.224825,346.962,-1446.119,7.0149,188.8864,-1464.478,-190.3975,103.8398,-1571.173,-325.9838,4.993439,-1600.316,-335.6768,-82.64332,-1385.22,-338.9079,-111.8556,-1316.3,111.6833,132.6074,-1469.568,113.2034,-81.86576,-1385.953,-102.7779,-134.9177,-1410.189,-111.0851,-186.5724,-1404.42,,,
2015-01-12,11:35:09.222,-0.3239715,346.2877,-1447.64,8.438343,187.9571,-1466.794,-192.1685,94.4139,-1568.952,-326.8545,3.982373,-1600.009,-340.0855,-79.24332,-1383.297,-357.1268,-85.56463,-1364.505,115.3741,125.5426,-1470.464,114.4884,-88.37801,-1385.114,-102.794,-135.8981,-1409.207,-111.101,-187.5511,-1403.438,,,
2015-01-12,11:35:09.302,3.196626,346.8769,-1448.7,10.11518,188.2894,-1468.021,-187.8389,100.7718,-1569.689,-323.7206,16.33746,-1600.57,-345.9733,-71.86395,-1386.687,-361.8211,-78.67789,-1359.143,117.9272,126.8387,-1472.243,115.6605,-86.91667,-1386.397,-101.7734,-134.6729,-1409.136,-110.0803,-186.325,-1403.367,,,
2015-01-12,11:35:09.376,5.195643,347.0394,-1449.145,11.7131,188.7567,-1468.985,-188.7134,99.54678,-1572.579,-343.6998,-1.406044,-1599.577,-366.2349,-64.45706,-1376.659,-373.6033,-62.34553,-1353.038,119.2593,128.4365,-1472.695,117.2761,-85.49939,-1387.367,-100.064,-134.2603,-1409.26,-108.3707,-185.9117,-1403.491,,,
2015-01-12,11:35:09.450,7.276465,347.5417,-1449.409,12.77326,189.1876,-1469.032,-195.9771,107.9452,-1584.933,-355.3507,1.801319,-1601.955,-388.234,-41.77721,-1375.557,-392.3994,-42.21577,-1351.062,119.2717,128.6374,-1470.979,116.6538,-85.60076,-1386.596,-100.5321,-134.6172,-1409.223,-108.8386,-186.2673,-1403.454,,,
2015-01-12,11:35:09.521,7.875649,347.7691,-1449.057,12.88664,189.648,-1468.357,-202.6762,107.2118,-1591.509,-357.6065,3.984835,-1601.619,-433.8968,-32.78011,-1450.325,-406.6108,-38.39128,-1351.351,118.6011,129.5305,-1468.902,116.7587,-85.28598,-1386.307,-100.0474,-134.8356,-1410.77,-108.3546,-186.49,-1405.001,,,
2015-01-12,11:35:09.600,7.741025,348.0783,-1447.816,12.83115,189.5443,-1467.119,-196.7592,107.9136,-1585.951,-366.037,0.8780659,-1601.224,-440.9798,-35.00004,-1449.005,-421.4514,-44.51956,-1351.432,117.9267,130.7592,-1467.951,115.8724,-84.27242,-1386.105,-26.66872,-171.2715,-1343.68,-34.97567,-222.9242,-1337.911,,,
2015-01-12,11:35:09.684,6.16043,348.7858,-1445.655,11.38724,189.9685,-1464.786,-195.0567,105.4914,-1581.932,-368.8772,-3.746878,-1602.238,-448.5247,-50.28403,-1455.727,-431.0705,-62.61909,-1356.3,116.6181,127.3337,-1465.507,116.0361,-88.06022,-1384.892,-31.21777,-173.6327,-1343.531,-39.52434,-225.2831,-1337.762,,,
2015-01-12,11:35:09.778,3.011566,349.3379,-1444.308,10.09943,190.6185,-1463.436,-191.2088,104.4039,-1576.28,-369.3419,-4.634241,-1602.031,-449.3964,-56.37944,-1457.634,-430.7067,-68.55141,-1358.795,114.7424,130.4077,-1465.191,115.7267,-85.27662,-1385.602,-33.26168,-177.3787,-1343.049,-41.56804,-229.0277,-1337.28,,,
2015-01-12,11:35:09.864,-0.2429177,350.265,-1443.646,9.132138,191.1628,-1463.032,-206.2383,101.186,-1586.747,-371.4446,-9.822529,-1603.64,-452.9032,-54.93611,-1457.738,-433.4936,-67.09217,-1358.341,113.2087,133.6935,-1465.257,115.1879,-82.14779,-1386.287,-31.43505,-174.901,-1345.101,-39.74112,-226.5482,-1339.333,,,
2015-01-12,11:35:09.961,-2.261606,351.0376,-1443.745,8.119425,191.9677,-1462.622,-196.556,110.4747,-1580.427,-374.3719,-11.31207,-1607.62,-463.3182,-49.75283,-1464.37,-442.5549,-63.23617,-1362.671,111.1576,132.8266,-1463.299,114.1514,-83.37566,-1385.687,-27.7794,-176.2492,-1346.738,-36.08517,-227.8945,-1340.97,,,
2015-01-12,11:35:10.061,-3.735552,352.2055,-1443.845,6.298912,192.5625,-1462.361,-197.7387,109.3037,-1581.24,-373.5465,-9.51844,-1609.169,-462.1667,-50.40569,-1466.439,-444.482,-62.36719,-1363.536,108.3873,133.5296,-1461.403,113.2851,-83.06162,-1385.367,-29.50013,-173.8494,-1348.197,-37.80555,-225.4928,-1342.429,,,
2015-01-12,11:35:10.132,-4.14418,352.3432,-1443.712,6.056832,192.4363,-1461.765,-198.1535,107.056,-1580.524,-367.6806,-4.670615,-1609.405,-459.5041,-54.32251,-1471.89,-441.9514,-60.23722,-1368.446,108.02,133.3098,-1460.369,113.2832,-83.47861,-1385.128,-35.95721,-180.4626,-1346.231,-44.26239,-232.1044,-1340.464,,,
2015-01-12,11:35:10.221,-5.267667,352.0711,-1441.968,5.470025,192.5165,-1458.814,-198.0242,106.3551,-1579.777,-368.3783,-6.276468,-1608.855,-458.8539,-58.32127,-1471.346,-440.6843,-65.8681,-1375.621,107.3862,132.8878,-1457.46,113.1969,-84.31943,-1383.903,-32.13223,-181.9304,-1345.744,-40.43705,-233.5699,-1339.977,,,
2015-01-12,11:35:10.304,-7.295698,352.7888,-1439.688,2.156089,192.9676,-1455.395,-198.2458,105.8263,-1579.505,-368.0049,-11.83373,-1611.315,-457.7963,-59.46672,-1471.656,-441.4736,-72.29608,-1372.558,105.5774,133.4911,-1454.967,113.078,-84.11947,-1383.212,-33.90104,-176.9764,-1348.091,-42.20563,-228.6145,-1342.324,,,
2015-01-12,11:35:10.383,-11.73744,352.2426,-1434.508,-1.630577,193.5586,-1451.544,-201.5423,105.1182,-1578.927,-369.1551,-17.53735,-1613.567,-455.1689,-63.5609,-1470.856,-443.9009,-77.08184,-1374.758,103.0405,133.3307,-1451.917,113.4917,-84.5787,-1381.911,-39.93473,-180.5766,-1345.247,-48.23895,-232.2124,-1339.48,,,
2015-01-12,11:35:10.474,-17.44393,351.1725,-1431.582,-2.163066,193.4175,-1450.843,-201.3433,105.3513,-1578.392,-368.8246,-20.03196,-1613.765,-455.8207,-65.86658,-1471.617,-448.5947,-79.65289,-1373.901,100.8306,132.7375,-1449.979,118.4994,-64.5518,-1383.914,-38.85163,-178.575,-1346.336,-47.15559,-230.2093,-1340.568,,,
2015-01-12,11:35:10.548,-19.15852,350.7553,-1430.83,-3.47188,193.072,-1450.62,-206.0648,105.1486,-1579.421,-368.3603,-22.47297,-1613.657,-450.8869,-70.82989,-1469.571,-458.7712,-82.96127,-1376.375,99.88752,131.9309,-1449.475,119.116,-65.8669,-1385.528,-37.22586,-175.7248,-1350.57,-45.52951,-227.3571,-1344.803,,,
2015-01-12,11:35:10.618,-21.58277,351.0507,-1431.623,-3.796727,193.214,-1450.942,-207.2581,105.5216,-1580.256,-367.7349,-22.80503,-1613.535,-449.5463,-71.20253,-1469.025,-460.9631,-82.36628,-1377.14,99.23595,132.3675,-1450.363,120.7086,-65.80432,-1388.318,-35.21055,-173.6091,-1354.332,-87.18359,-209.5441,-1345.782,,,
2015-01-12,11:35:10.689,-24.10001,351.3347,-1432.996,-4.170478,193.3216,-1451.765,-208.1932,105.7284,-1581.492,-366.1559,-23.34019,-1613.904,-447.0667,-71.2322,-1468.675,-460.7783,-82.0686,-1377.374,97.61562,133.2682,-1452.193,121.6416,-66.82396,-1390.779,-38.94707,-182.9931,-1346.991,-92.47663,-221.7162,-1335.173,,,
2015-01-12,11:35:10.768,-25.93156,351.9508,-1433.87,-5.486247,193.8055,-1452.754,-199.7408,111.7282,-1577.016,-363.7778,-23.05657,-1613.202,-442.411,-70.75105,-1466.575,-459.1595,-80.47017,-1375.997,96.39781,135.9184,-1454.926,123.8401,-66.17087,-1393.878,-50.39402,-182.3898,-1351.852,-108.472,-221.1295,-1340.622,,,
2015-01-12,11:35:10.882,-28.81499,352.4105,-1434.868,-7.554136,194.1703,-1453.676,-195.5681,114.7994,-1574.282,-346.3781,-35.45451,-1617.216,-436.3456,-67.03411,-1472.887,-454.2364,-78.34761,-1374.426,95.35766,138.9453,-1457.583,125.7536,-66.32713,-1396.479,-49.74155,-184.3365,-1349.388,-108.2399,-223.673,-1336.469,,,
2015-01-12,11:35:10.958,-29.90376,352.0111,-1434.329,-8.844126,193.8628,-1454.243,-197.5682,111.706,-1572.617,-355.6574,-37.10948,-1614.257,-430.0595,-70.59045,-1461.238,-447.8611,-80.69943,-1368.126,94.9059,138.3968,-1458.42,126.653,-65.87653,-1398.283,-40.44225,-175.9455,-1356.683,-96.14069,-212.6352,-1345.595,,,
2015-01-12,11:35:11.030,-31.5618,351.1296,-1434.092,-8.685922,193.7505,-1454.774,-198.3752,110.1714,-1573.554,-331.8777,-58.12473,-1617.528,-422.1541,-68.8354,-1470.167,-424.2239,-103.903,-1354.469,95.10258,137.7315,-1459.639,126.7578,-65.22671,-1399.562,-39.31945,-175.4258,-1356.858,-94.67855,-212.1588,-1345.401,,,
2015-01-12,11:35:11.103,-33.85062,350.6705,-1434.148,-9.628883,193.4956,-1456.151,-200.8196,108.582,-1575.134,-345.2607,-53.77205,-1606.832,-410.5443,-79.65099,-1447.962,-410.7197,-112.5065,-1348.161,94.56358,138.3463,-1462.137,127.3076,-60.64901,-1407.184,-38.87158,-178.5236,-1354.339,-94.26463,-217.8151,-1339.502,,,
2015-01-12,11:35:11.165,-35.84101,349.1835,-1435.513,-10.08366,192.9693,-1459.34,-201.8831,107.2227,-1578.225,-348.0002,-51.72472,-1602.122,-405.9478,-79.35529,-1440.578,-397.3127,-113.3674,-1341.322,94.68704,138.3556,-1465.464,128.02,-59.07402,-1408.514,-41.41047,-180.1145,-1353.689,-97.88729,-220.4613,-1338.193,,,
2015-01-12,11:35:11.236,-36.89521,348.8343,-1437.5,-9.907666,192.9764,-1462.356,-202.0547,106.7583,-1580.979,-309.1882,-17.69418,-1589.677,-369.9018,-71.08419,-1371.646,-377.6724,-108.3743,-1322.988,95.13425,137.8045,-1468.96,129.2438,-60.02274,-1409.874,-38.20515,-182.3729,-1350.903,-94.02147,-223.1563,-1334.024,,,
2015-01-12,11:35:11.314,-37.04947,348.8044,-1439.345,-10.24153,192.4634,-1465.024,-194.376,102.8664,-1569.477,-296.3178,-24.7974,-1583.166,-341.2286,-59.74011,-1357.415,-349.5993,-90.90784,-1300.859,96.18803,136.8256,-1473.131,130.8327,-59.64161,-1412.064,-33.62236,-178.9525,-1352.893,-88.4407,-218.7228,-1335.947,,,
2015-01-12,11:35:11.386,-35.37542,348.157,-1440.649,-8.556489,191.4379,-1469.361,-186.9402,100.7374,-1557.352,-268.5725,-75.74123,-1561.784,-331.905,-132.5042,-1410.757,-291.3887,-66.95833,-1299.346,98.04294,138.1441,-1480.841,136.7149,-60.16065,-1417.864,-32.44928,-178.4387,-1352.644,-88.83733,-217.8648,-1333.683,,,
2015-01-12,11:35:11.511,-27.40562,347.8917,-1441.93,-2.212716,189.8354,-1472.346,-175.454,102.7146,-1538.164,-210.9916,-110.9327,-1505.486,-368.3565,-94.90873,-1446.402,-420.8114,-89.5674,-1429.485,103.7587,139.9171,-1489.668,144.7966,-60.19053,-1428.077,-33.73517,-180.358,-1354.94,-93.24576,-220.4138,-1333.339,,,
2015-01-12,11:35:11.584,-19.86748,346.6115,-1441.091,3.343175,187.5283,-1474.115,-168.7311,107.0034,-1526.432,-271.4175,-82.31947,-1445.807,-137.8523,-40.80942,-1261.533,-93.33054,-26.97274,-1202.886,114.4447,130.3523,-1497.627,160.7595,-85.81519,-1440.718,111.9777,-230.7574,-1367.495,95.71707,-279.0714,-1345.865,,,
2015-01-12,11:35:11.667,-13.95085,346.0368,-1438.542,5.190013,187.6867,-1473.554,-164.0375,106.0315,-1516.794,-243.6761,-56.32026,-1454.436,-100.6546,-26.51246,-1275.296,-68.22127,-29.15135,-1222.937,122.0905,137.9317,-1507.366,158.567,-78.91597,-1444.479,121.7403,-229.514,-1376.455,163.7233,-258.3136,-1389.778,,,
2015-01-12,11:35:11.767,-9.713825,344.5115,-1436.966,13.78862,164.7865,-1474.287,-163.9982,98.36489,-1509.141,-224.3971,-83.99411,-1431.056,-91.5503,-82.39688,-1294.827,-23.03189,-37.74456,-1237.507,125.6936,130.7207,-1514.037,170.8632,-86.19347,-1459.871,144.4438,-240.5002,-1395.931,135.6373,-291.9358,-1377.396,,,
2015-01-12,11:35:11.829,-7.815236,334.7722,-1439.524,9.149503,133.9122,-1472.144,-163.1103,97.3056,-1507.674,-216.9957,-78.65794,-1433.313,-92.62209,-88.09133,-1302.504,-2.250735,-44.79671,-1244.154,127.3487,127.0834,-1519.47,170.844,-59.28932,-1472.152,144.1742,-211.8076,-1403.59,170.6487,-257.231,-1405.984,,,
2015-01-12,11:35:11.927,-3.868681,343.1132,-1437.516,22.55502,176.7628,-1491.113,-161.4422,98.29573,-1506.878,-211.6001,-76.34827,-1435.055,-28.21952,-45.08471,-1300.544,19.59922,-47.49312,-1251.688,129.9474,123.0409,-1526.984,169.3262,-93.78044,-1466.304,130.8484,-239.799,-1388.678,158.3098,-283.9461,-1396.871,,,
2015-01-12,11:35:12.003,-2.533218,342.1928,-1437.658,21.80155,176.1595,-1490.848,-160.3869,96.78851,-1505.207,-207.5171,-73.44224,-1436.105,-20.34491,-48.73188,-1305.777,31.46584,-49.06786,-1263.767,129.7138,119.494,-1529.143,174.662,-56.57063,-1488.992,142.8586,-202.1919,-1407.266,185.7624,-230.2255,-1419.25,,,
2015-01-12,11:35:12.098,-0.7807407,321.2025,-1442.991,9.833299,119.7206,-1475.115,-158.7102,96.56231,-1503.164,-202.1576,-71.25288,-1436.147,-2.307236,-62.75456,-1325.287,37.89121,-87.31286,-1301.811,130.6234,114.153,-1532.254,181.2945,-101.5866,-1478.307,121.5193,-233.4754,-1388.522,101.5942,-277.4383,-1361.372,,,
2015-01-12,11:35:12.163,-2.932704,341.4024,-1436.046,11.00664,153.0828,-1477.416,-158.7806,95.02631,-1500.303,-201.3923,-72.33138,-1435.774,-29.35518,-124.1507,-1332.768,33.64095,-94.49346,-1317.832,129.1935,115.5807,-1533.786,180.7463,-99.7475,-1478.664,66.76022,-62.52319,-1326.267,28.76485,-50.11508,-1278.247,,,
2015-01-12,11:35:12.240,-3.999171,331.0413,-1437.024,4.804825,130.0257,-1471.161,-158.7065,92.286,-1496.521,-200.5507,-72.48443,-1435.076,-81.85178,-149.7621,-1339.889,-18.23578,-121.9311,-1324.106,127.0915,115.2733,-1533.957,180.9046,-99.63657,-1479.559,72.16805,-82.82563,-1340.985,84.46206,-78.54858,-1336.176,,,
2015-01-12,11:35:12.334,-5.578511,328.5823,-1433.956,3.210455,128.0556,-1469.849,-158.5779,90.28352,-1490.667,-198.6164,-68.18695,-1433.289,-84.61289,-154.5708,-1340.415,-21.00035,-126.7412,-1324.633,124.2954,115.6158,-1535.144,179.7667,-98.65214,-1479.494,71.29858,-115.3204,-1346.408,50.1787,-80.19938,-1313.388,,,
2015-01-12,11:35:12.412,-7.95476,339.2913,-1427.564,-0.445785,173.1367,-1470.449,-158.7987,90.22554,-1488.172,-198.7516,-71.0053,-1431.982,-84.60606,-157.9712,-1339.889,-20.99194,-130.1409,-1324.107,123.6526,115.2488,-1536.494,179.5278,-99.28491,-1482.882,72.71761,-151.0933,-1358.292,74.41977,-89.71526,-1348.356,,,
2015-01-12,11:35:12.483,-9.643523,339.673,-1425.898,-0.4759481,173.4776,-1470.229,-158.8011,90.16205,-1487.597,-201.278,-68.15871,-1433.584,-87.78378,-156.7603,-1342.316,-24.16893,-128.9297,-1326.533,117.5356,123.7103,-1537.981,177.4214,-90.13414,-1486.672,76.59864,-148.8213,-1360.017,66.0016,-93.81279,-1345.088,,,
2015-01-12,11:35:12.556,-9.6677,323.5135,-1430.55,-4.624046,123.7571,-1469.376,-159.7642,89.34296,-1487.895,-203.4362,-71.45041,-1434.892,-89.38396,-157.2022,-1341.435,-25.76626,-129.3704,-1325.651,113.853,112.181,-1536.567,175.7775,-64.49386,-1501.059,86.48817,-131.1405,-1369.465,67.37892,-93.82789,-1345.197,,,
2015-01-12,11:35:12.653,-10.65826,321.7259,-1431.93,-7.808369,122.8579,-1473.645,-161.6193,93.35574,-1493.073,-208.1646,-69.73504,-1440.787,-93.26047,-149.9595,-1343.207,-29.64652,-122.1293,-1327.425,110.9083,109.8594,-1535.654,172.9896,-60.16539,-1501.777,45.98851,-102.8144,-1337.699,67.41788,-90.18092,-1341.697,,,
2015-01-12,11:35:12.732,-11.61921,322.9494,-1433.06,-8.052173,123.5643,-1473.254,-165.6515,90.638,-1500.349,-211.2967,-77.83056,-1444.141,-87.41586,-138.6923,-1343.337,-43.33384,-113.9937,-1336.616,111.3267,108.8262,-1536.133,170.8623,-57.95946,-1501.201,32.49728,-95.55507,-1326.896,59.35131,-88.0094,-1329.359,,,
